Case_no,Joint,Composition_Method,Pipe_OD,Pipe_WT,Yield_Strength,Tensile_Strength,C,Mn,S
17545,JT-12,LIBS_XRF,4.5,0.312,45523.590714396574,71228.679324117,0.2117884253152823,0.8282241789904747,0.010804353620532604
17546,JT-12,LIBS_XRF,4.5,0.312,46067.53361659456,70477.20766926542,0.24591898023899172,0.7658404493515509,0.008222327936404605
17547,JT-12,LIBS_XRF,4.5,0.312,48110.98023864193,74380.665704723,0.21261339102162202,0.8193435562239378,0.006071675357984425
17548,JT-12,LIBS_XRF,4.5,0.312,56114.74596527652,68868.74384590812,0.25383525988967715,0.7984117720788436,0.007662267709160795
17549,JT-12,LIBS_XRF,4.5,0.312,65358.96870419118,74484.86580899385,0.22788233455706153,0.8514856885873494,0.023019682607156915
17550,JT-12,LIBS_XRF,4.5,0.312,54090.108865224145,75563.17097843772,0.25338681360745063,0.8038853528114854,0.007507974260473627
17551,JT-12,LIBS_XRF,4.5,0.312,44068.57999078973,69746.96011925158,0.19120411200954612,0.803833600127522,0.005902332849469269
17552,JT-12,LIBS_XRF,4.5,0.312,48369.36473850761,72510.02886385065,0.20617445355394862,0.8132903120777053,0.0013458562835084028
17553,JT-12,LIBS_XRF,4.5,0.312,47846.307134815775,75737.61608640917,0.2608949406356878,0.8071874546138429,0.007094209321440152
17554,JT-12,LIBS_XRF,4.5,0.312,53260.73183848695,72347.38008410828,0.17322974752604253,0.8087383162058654,0.0133400961401401
17555,JT-12,LIBS_XRF,4.5,0.312,51151.98273858732,73870.57038966988,0.24312809796504842,0.8584903447406266,5.505482779336035e-4
17556,JT-12,LIBS_XRF,4.5,0.312,54987.92338133186,72214.77196195241,0.22152162647735574,0.8073164023395967,0.009886696001281964
17557,JT-12,LIBS_XRF,4.5,0.312,48529.04408092039,69259.06491904768,0.24250500366486555,0.8445093623133338,0.005239644542227242
17558,JT-12,LIBS_XRF,4.5,0.312,50354.64873981256,73867.50469723839,0.2146013970122829,0.761362199562818,0.005755590620737985
17559,JT-12,LIBS_XRF,4.5,0.312,42455.53397976671,74209.88772081678,0.1967784467810907,0.828249753812191,0.009205242805279377
17560,JT-12,LIBS_XRF,4.5,0.312,54911.198256334224,79174.85940758149,0.21510982877871127,0.8311706521654373,0.012913893848521664
17561,JT-12,LIBS_XRF,4.5,0.312,45001.027427692126,70953.59590244942,0.1345465395860939,0.8264807436870147,2.701530392066765e-4
17562,JT-12,LIBS_XRF,4.5,0.312,53758.55877769131,71986.56493739029,0.21527168483248368,0.7962598390040254,6.058146767802415e-4
17563,JT-12,LIBS_XRF,4.5,0.312,53758.11222491515,74624.69631054868,0.2608099097546697,0.8291113124300112,0.007726750077187083
17564,JT-12,LIBS_XRF,4.5,0.312,47643.87315510121,74465.74319414154,0.20687323774131555,0.809254489623012,0.0018182895772809122
17565,JT-12,LIBS_XRF,4.5,0.312,47418.178709641084,73218.95793065519,0.18248099743576074,0.8125057820538201,6.892805306475192e-4
17566,JT-12,LIBS_XRF,4.5,0.312,54122.69160947408,68289.1384444236,0.19822466959838567,0.828765645227773,0.003446904535566637
17567,JT-12,LIBS_XRF,4.5,0.312,59356.06445413198,73231.44141971415,0.22416879644889648,0.8275678874198787,0.0036920094653169573
17568,JT-12,LIBS_XRF,4.5,0.312,57818.37955481791,70000.2845870236,0.16752512390630578,0.8223968905846122,0.0014582380699491022
17569,JT-12,LIBS_XRF,4.5,0.312,40996.45115218285,68826.23768237628,0.19354469127098953,0.7992894972288686,0.003041272197942555
17570,JT-12,LIBS_XRF,4.5,0.312,48802.99602438475,72283.97436717713,0.1787857580671154,0.8232574868929918,0.008076465837818077
17571,JT-12,LIBS_XRF,4.5,0.312,54086.963393622675,69484.59087494377,0.194825198352857,0.8448536838869961,0.00561176843958235
17572,JT-12,LIBS_XRF,4.5,0.312,51052.93830117853,68456.39678838383,0.2210090135004041,0.8098223384385221,0.0036284043965304083
17573,JT-12,LIBS_XRF,4.5,0.312,56875.897334658956,67696.06765243069,0.16351687921555025,0.834072093940699,0.0072832815292024735
17574,JT-12,LIBS_XRF,4.5,0.312,59149.29641098891,71291.4824632451,0.2461746323977847,0.8344628376842861,0.0032726321477678216
17575,JT-12,LIBS_XRF,4.5,0.312,56145.964940061145,71670.42586698457,0.24071772818882545,0.8363946520661948,0.006359584569022154
17576,JT-12,LIBS_XRF,4.5,0.312,53920.58061663646,73759.95505072661,0.23492487552460806,0.8194333202747712,0.00405538033135624
17577,JT-12,LIBS_XRF,4.5,0.312,51052.16608017795,74855.09476075352,0.22298656522496815,0.8175511392287051,0.0037710988508555454
17578,JT-12,LIBS_XRF,4.5,0.312,55231.294832972126,67569.17350292356,0.23626612878707592,0.8325970457370145,0.010470534291146732
17579,JT-12,LIBS_XRF,4.5,0.312,50670.80147119781,64755.63949035798,0.1758181691463399,0.8383097558613033,0.01619692269464194
17580,JT-12,LIBS_XRF,4.5,0.312,46110.27349114732,73902.63713392334,0.21190588367909236,0.7820273714809051,0.009001427674765772
17581,JT-12,LIBS_XRF,4.5,0.312,53736.61139749575,68083.79769723084,0.2631617892687947,0.7898002187798896,0.0012046619617543698
17582,JT-12,LIBS_XRF,4.5,0.312,61867.46904254677,76265.46541616472,0.19660352457727728,0.797932355561209,0.01338339029425591
17583,JT-12,LIBS_XRF,4.5,0.312,53571.206249365714,76312.26941787355,0.18733610313195245,0.8424346687840093,0.016456606146447415
17584,JT-12,LIBS_XRF,4.5,0.312,42728.94205207576,73777.49396805251,0.22387393719606574,0.8623374208701667,0.0034922450797330216
17585,JT-12,LIBS_XRF,4.5,0.312,51527.56815889847,76938.82614232438,0.21387412889164303,0.8344141065318232,0.013932755859108928
17586,JT-12,LIBS_XRF,4.5,0.312,42545.13347650508,66652.92885242208,0.26212931679598694,0.8024628626705581,1.6960687970980098e-4
17587,JT-12,LIBS_XRF,4.5,0.312,52351.11406186327,75449.29366053567,0.17701675758141563,0.8249415535505058,2.704147872604791e-4
17588,JT-12,LIBS_XRF,4.5,0.312,55186.269739327225,74166.9780116162,0.1779824883961627,0.8474193803814205,0.004201868644896101
17589,JT-12,LIBS_XRF,4.5,0.312,47192.66581696063,79196.22571713965,0.18026458093036593,0.8111959556344492,0.003977502930772235
17590,JT-12,LIBS_XRF,4.5,0.312,49536.33915508787,73243.7047475977,0.22843715369428153,0.8557351520071144,0.001716383162255358
17591,JT-12,LIBS_XRF,4.5,0.312,54789.04455329768,71412.22492778633,0.20085301098012626,0.8313559203520908,0.0021891334085658923
17592,JT-12,LIBS_XRF,4.5,0.312,45064.23594584008,70156.74464463071,0.19507854649540282,0.7944132021729472,0.010171558961318312
17593,JT-12,LIBS_XRF,4.5,0.312,44877.919518157,77507.10131061065,0.19497583706585514,0.8119458578663498,0.002630914512813396
17594,JT-12,LIBS_XRF,4.5,0.312,65109.45696419239,75206.51040516625,0.24075885292367033,0.8011451083140841,0.006863616270544388
17595,JT-12,LIBS_XRF,4.5,0.312,47495.8930186285,74158.93447938895,0.2520666080536766,0.8329152691138684,0.0030210896494307178
17596,JT-12,LIBS_XRF,4.5,0.312,46513.751627867154,77036.70346851271,0.1846023154142654,0.7991915263020067,0.0018533931292254396
17597,JT-12,LIBS_XRF,4.5,0.312,43245.37721549722,76812.40376796981,0.17720647122808114,0.839294078230823,0.00789451917861451
17598,JT-12,LIBS_XRF,4.5,0.312,43639.32656650952,69080.48307662999,0.22956124235473277,0.7981208986013514,0.010467910256407363
17599,JT-12,LIBS_XRF,4.5,0.312,51687.68258354096,73608.8672955119,0.14590361688404913,0.8623531374515764,0.011438343102937022
17600,JT-12,LIBS_XRF,4.5,0.312,44684.12490669442,72204.2444602417,0.19325795880120825,0.7778660983775235,0.004461530592310599
17601,JT-12,LIBS_XRF,4.5,0.312,43289.0490378659,72737.16379704112,0.22469961255230084,0.8018867700611114,0.007284965802325788
17602,JT-12,LIBS_XRF,4.5,0.312,52512.64429347832,77869.20609464557,0.2179234529031847,0.752017975218664,0.010159210323213477
17603,JT-12,LIBS_XRF,4.5,0.312,55112.90487130619,69808.85005526525,0.2193097438682459,0.8272977982516926,0.005738479841966767
17604,JT-12,LIBS_XRF,4.5,0.312,54507.80738873107,71094.719705456,0.2937375511775159,0.7960278454318376,0.003947480549916947
17605,JT-12,LIBS_XRF,4.5,0.312,40137.69522080581,71190.5075243191,0.24648206714015092,0.8348281457658708,0.007252492108325544
17606,JT-12,LIBS_XRF,4.5,0.312,52670.15816990611,72755.85582110246,0.23258250078673667,0.8401044581712758,0.008204207473854253
17607,JT-12,LIBS_XRF,4.5,0.312,46568.56189006735,70488.78942872047,0.21939357278264657,0.8130547562024223,0.004420510814274064
17608,JT-12,LIBS_XRF,4.5,0.312,51458.601103141664,78507.64854293424,0.15854453482562902,0.8328066916028289,0.010178845612728998
17609,JT-12,LIBS_XRF,4.5,0.312,55114.61166156304,77422.88396824434,0.2577030033771816,0.8242444060375208,0.003853296524931519
17610,JT-12,LIBS_XRF,4.5,0.312,48783.98267033478,74217.78917503181,0.1859947017032639,0.806962213556887,0.0013562429510926347
17611,JT-12,LIBS_XRF,4.5,0.312,44383.21367119938,72917.00266955944,0.20982768713162622,0.812956741003735,0.009195086871348037
17612,JT-12,LIBS_XRF,4.5,0.312,41830.50458605574,72016.08876428068,0.19950496587771113,0.8330336518464038,0.007403833851424319
17613,JT-12,LIBS_XRF,4.5,0.312,40611.128267939566,73128.91833011094,0.21091409253806248,0.8021807130038632,0.0042823993804348886
17614,JT-12,LIBS_XRF,4.5,0.312,41898.07872561922,73975.77529847727,0.1791956459520418,0.8093774651115618,0.005185229115907325
17615,JT-12,LIBS_XRF,4.5,0.312,47359.41165247973,72472.54301559893,0.22569468220836958,0.8583859009494308,0.00861779634676664
17616,JT-12,LIBS_XRF,4.5,0.312,57184.88306017796,74024.58751352126,0.20553883057623795,0.8706266839889982,0.004781992074035006
17617,JT-12,LIBS_XRF,4.5,0.312,52529.134376723974,67775.70786595749,0.18662074782152405,0.8442537965830545,0.009783802791825232
17618,JT-12,LIBS_XRF,4.5,0.312,53355.51115591109,69751.56770298476,0.2081053782346143,0.8214919579594351,0.0017669831055457115
17619,JT-12,LIBS_XRF,4.5,0.312,36573.98258968702,74863.15262219051,0.1829029436053081,0.8139060450256298,0.004134105815105959
17620,JT-12,LIBS_XRF,4.5,0.312,54655.84061213961,77560.552035179,0.23909894655998845,0.8223003673787527,0.012888192303512189
17621,JT-12,LIBS_XRF,4.5,0.312,43670.40276590395,80110.25252392542,0.2318649076126916,0.8233595081451717,0.006158405381678194
17622,JT-12,LIBS_XRF,4.5,0.312,58891.509981810545,73128.0571288358,0.1208005221760671,0.8290843300816592,0.0014960385117565441
17623,JT-12,LIBS_XRF,4.5,0.312,56454.54295008672,79639.23183032044,0.20685742326205198,0.8288495385911441,8.914064454555364e-4
17624,JT-12,LIBS_XRF,4.5,0.312,46843.70590335708,64810.572879450694,0.20981987659604814,0.8278948472187773,0.01003078321605115
17625,JT-12,LIBS_XRF,4.5,0.312,42375.892992821835,73324.98943551113,0.20349720760203546,0.8312712033251735,6.358267391719558e-4
17626,JT-12,LIBS_XRF,4.5,0.312,57085.530081177836,74261.9867215053,0.2220858559898201,0.7972338391111857,7.165637630139373e-4
17627,JT-12,LIBS_XRF,4.5,0.312,52583.14498564241,67852.82821813194,0.13283928419765242,0.8168441451025817,0.024629897108470564
17628,JT-12,LIBS_XRF,4.5,0.312,54123.75209120097,68281.61322224073,0.19011230759863726,0.8278571826927199,0.00526810542436848
17629,JT-12,LIBS_XRF,4.5,0.312,54978.63990465588,77353.88295008626,0.20420792966197662,0.7809004666479461,9.024242410033258e-4
17630,JT-12,LIBS_XRF,4.5,0.312,54866.35482796145,74908.68315243049,0.22350317449344595,0.8164585480806729,0.0010654124676767439
17631,JT-12,LIBS_XRF,4.5,0.312,57856.78209285476,79550.78543943475,0.17496158376910143,0.833269329968333,0.009298608140047434
17632,JT-12,LIBS_XRF,4.5,0.312,63117.44201472894,69037.0296630624,0.20301481474439376,0.8101343873694398,0.009709167040769743
17633,JT-12,LIBS_XRF,4.5,0.312,54257.3951710392,69898.64299132927,0.16086310431290504,0.8463986586270393,0.009899534090835818
17634,JT-12,LIBS_XRF,4.5,0.312,57888.28184210889,64433.4088620334,0.20489112630882314,0.8271709829705922,0.018754319122566143
17635,JT-12,LIBS_XRF,4.5,0.312,61041.312941537864,72687.76639326986,0.17268321630836853,0.8057886785891354,0.011545909684478968
17636,JT-12,LIBS_XRF,4.5,0.312,61180.42778987484,68207.69239613895,0.21723578743931826,0.809044498816753,0.005841063540437083
17637,JT-12,LIBS_XRF,4.5,0.312,54393.97805504507,71409.9512086876,0.23231091862563275,0.8164220518828412,0.0032352476414501145
17638,JT-12,LIBS_XRF,4.5,0.312,56561.30842763851,69620.63068941241,0.19260209229565967,0.7973355249904014,0.0012626804728256371
17639,JT-12,LIBS_XRF,4.5,0.312,50015.81790758222,77543.76995040946,0.22785549839307467,0.8217935814083356,0.013159996780769173
17640,JT-12,LIBS_XRF,4.5,0.312,50779.952930004205,75821.21502707308,0.24591730266131484,0.8173768488639483,0.0063237150366140665
17641,JT-12,LIBS_XRF,4.5,0.312,54261.68291998599,73314.35953044788,0.2676715548167378,0.8229127913885014,0.005664479804029225
17642,JT-12,LIBS_XRF,4.5,0.312,45601.176400627744,71196.38532381195,0.21819947140946433,0.8295541848872106,0.006525405481205836
17643,JT-12,LIBS_XRF,4.5,0.312,57346.941811438934,67491.64960379711,0.20775128116418992,0.817392770966613,0.005370355486866319
17644,JT-12,LIBS_XRF,4.5,0.312,58675.62153578085,71346.72850015888,0.22794256421756723,0.8325205808210371,0.012463787459905302
17645,JT-12,LIBS_XRF,4.5,0.312,50424.23546096071,66338.67981133591,0.2634044979901728,0.8152809100547497,0.010199004358212336
17646,JT-12,LIBS_XRF,4.5,0.312,47519.80283160968,69745.19740024988,0.2186595028322409,0.8611479405031902,8.893391702065631e-4
17647,JT-12,LIBS_XRF,4.5,0.312,52687.40968602204,72072.94944310779,0.20203338924864547,0.8300365857731428,0.0033369449252039964
17648,JT-12,LIBS_XRF,4.5,0.312,44117.96572779478,71700.70384138507,0.1770194988606208,0.8240077858590941,0.004634854103132033
17649,JT-12,LIBS_XRF,4.5,0.312,41247.530776067964,70928.58389878516,0.17186392877774423,0.8277981430372091,0.0038939000638548824
17650,JT-12,LIBS_XRF,4.5,0.312,40357.3634287064,71459.78266132172,0.20976096954844167,0.7840395618497172,0.0014195784762464172
17651,JT-12,LIBS_XRF,4.5,0.312,47973.236838365294,70541.3167535681,0.1851324889242208,0.8377063874528223,0.011510737288462988
17652,JT-12,LIBS_XRF,4.5,0.312,50669.396727023755,77090.16768674295,0.1885366867851419,0.8084652260504988,0.002372028406391859
17653,JT-12,LIBS_XRF,4.5,0.312,52472.02301900354,71048.23790872507,0.2064764325549983,0.8085387039824953,0.008531887160317296
17654,JT-12,LIBS_XRF,4.5,0.312,47811.37794210249,75817.7764649877,0.21270593766256346,0.8096994179172051,0.0015905493526342641
17655,JT-12,LIBS_XRF,4.5,0.312,54734.302214256684,76719.26668663039,0.21418158637188184,0.8184574149026961,0.005688871367240162
17656,JT-12,LIBS_XRF,4.5,0.312,57014.668949868865,66771.71588537455,0.18351830908781538,0.8458791835507692,0.0028498617133525935
17657,JT-12,LIBS_XRF,4.5,0.312,54538.94639266936,71021.4845954756,0.22432345937234388,0.8281685395545128,0.011774827362407566
17658,JT-12,LIBS_XRF,4.5,0.312,61400.00986871777,74500.37099225569,0.17633348508879304,0.8259817175064172,0.007537586413005576
17659,JT-12,LIBS_XRF,4.5,0.312,45013.21318446764,71552.78186169351,0.24364100629098356,0.8077024530738243,0.012434240645606429
17660,JT-12,LIBS_XRF,4.5,0.312,50559.3536684998,72237.6501608573,0.1850906785137866,0.8033706659938425,0.008362532860944375
17661,JT-12,LIBS_XRF,4.5,0.312,47386.40757063828,72326.8610485136,0.2055281951289766,0.785615258992956,0.008283752761679634
17662,JT-12,LIBS_XRF,4.5,0.312,44891.238866729575,66099.90650224674,0.24035200471672338,0.8467456254594768,0.004236255480037341
17663,JT-12,LIBS_XRF,4.5,0.312,49096.484688859535,73124.81809904354,0.16287081184486904,0.8455736112179761,0.006387860456664555
17664,JT-12,LIBS_XRF,4.5,0.312,56438.13681374736,74478.42663737021,0.23052321137352144,0.8518489918244013,0.0010531789227577787
17665,JT-12,LIBS_XRF,4.5,0.312,36987.098450038015,71375.9209896259,0.1789578379558011,0.8383539774446068,0.00836991420461896
17666,JT-12,LIBS_XRF,4.5,0.312,47456.16741260409,72355.3190442559,0.2393702132877189,0.808736659221188,5.98173245243572e-4
17667,JT-12,LIBS_XRF,4.5,0.312,47922.660968670374,64617.7960327479,0.25019531702689696,0.8260196470186035,0.0013548633803727073
17668,JT-12,LIBS_XRF,4.5,0.312,55263.387170967464,75418.15565252605,0.16527178594586367,0.8083800662186432,6.886024810455304e-4
17669,JT-12,LIBS_XRF,4.5,0.312,52687.26597794714,70891.34682215012,0.2436825366593989,0.8451537556968365,0.0038997870031930396
17670,JT-12,LIBS_XRF,4.5,0.312,50184.22416522556,74377.93192356777,0.22404233007678795,0.8822541264152388,0.008806019036201276
17671,JT-12,LIBS_XRF,4.5,0.312,46652.693477839406,77478.55183059319,0.21161408879211602,0.8391580035970709,0.0072291466363632595
17672,JT-12,LIBS_XRF,4.5,0.312,44628.75655179902,85449.14834806137,0.2791772228895033,0.8410184680163446,0.0032434221451279445
17673,JT-12,LIBS_XRF,4.5,0.312,51838.08933468607,73284.01328342625,0.21142954102410588,0.8192430219120613,0.0036209165491494096
17674,JT-12,LIBS_XRF,4.5,0.312,54681.72732161225,72793.69511550467,0.19810160103922964,0.8538105596335381,0.010475105704140253
17675,JT-12,LIBS_XRF,4.5,0.312,53148.11470034656,67284.31536248434,0.16126379650989206,0.8284956600498564,0.003953232259917012
17676,JT-12,LIBS_XRF,4.5,0.312,49685.974908912314,70582.17187951482,0.24120153931932015,0.7853322234223933,0.005373921138077992
17677,JT-12,LIBS_XRF,4.5,0.312,56385.05039674745,68747.87171612146,0.20208897961626154,0.8274901502576034,0.004759455836603048
17678,JT-12,LIBS_XRF,4.5,0.312,47992.79740726923,71688.66836703695,0.19615315608728634,0.8185869095377231,0.004380650936010936
17679,JT-12,LIBS_XRF,4.5,0.312,57641.79292006962,71303.15419702136,0.11344059030694147,0.7930713196135246,8.551349920550263e-5
17680,JT-12,LIBS_XRF,4.5,0.312,46754.55796761978,73483.65166649113,0.22224610544583004,0.8492505442903698,0.0070184805329121976
17681,JT-12,LIBS_XRF,4.5,0.312,46336.591902282846,72121.09306343703,0.1475905000650895,0.8316278902449675,6.457935827524819e-4
17682,JT-12,LIBS_XRF,4.5,0.312,56354.14146664926,77156.51086392628,0.18678791586761415,0.8449818131780307,0.0065771954610810025
17683,JT-12,LIBS_XRF,4.5,0.312,36587.42385863444,71762.05830260736,0.1276579275119821,0.7684536642238536,0.007664187133266726
17684,JT-12,LIBS_XRF,4.5,0.312,44814.842192946686,68007.67252374074,0.21838710274852377,0.8335672805539912,0.0025377223435723703
17685,JT-12,LIBS_XRF,4.5,0.312,52795.3823514312,70086.37550538225,0.19497575215758736,0.7995697527368211,0.012248277292356549
17686,JT-12,LIBS_XRF,4.5,0.312,45580.14232045298,77958.07353169743,0.24161975663866075,0.8326333497832265,0.00985852573228215
17687,JT-12,LIBS_XRF,4.5,0.312,46323.984689051096,65964.54967640767,0.22076376909196155,0.8069600655187191,0.004664101763628836
17688,JT-12,LIBS_XRF,4.5,0.312,53189.67624302316,73770.07067282265,0.22974991634833125,0.7955818571707007,0.005572752676485163
17689,JT-12,LIBS_XRF,4.5,0.312,55523.34575656319,77844.81315769689,0.21042700820940202,0.8110099195883099,0.009460409924943874
17690,JT-12,LIBS_XRF,4.5,0.312,47874.92136517013,69328.60801750087,0.16218865531971283,0.800333875363439,0.007693286420433391
17691,JT-12,LIBS_XRF,4.5,0.312,45410.89786704131,73997.89480221597,0.20874083970744658,0.8033079224415364,0.010229820718337675
17692,JT-12,LIBS_XRF,4.5,0.312,58006.71600839132,74385.76080684632,0.22869934795909502,0.8200922626480003,0.0010689645874968723
17693,JT-12,LIBS_XRF,4.5,0.312,41815.86483648818,70347.82141382043,0.16793643825271443,0.8132604417380718,0.0066444370640997095
17694,JT-12,LIBS_XRF,4.5,0.312,50935.49312987357,74611.81272402528,0.22908252753631203,0.8119088343312642,0.012465110735218197
17695,JT-12,LIBS_XRF,4.5,0.312,44879.932557887645,76157.56054933474,0.22507686345144956,0.8153018402530076,0.00717421734214
17696,JT-12,LIBS_XRF,4.5,0.312,35750.40943071471,73046.03212601536,0.2033679956870402,0.8242524346730664,0.007730194242952418
17697,JT-12,LIBS_XRF,4.5,0.312,43757.834201457925,72923.63598541699,0.16955967592324542,0.7873606055098716,0.015132276585878603
17698,JT-12,LIBS_XRF,4.5,0.312,57228.06871904856,78075.5103192787,0.2622068540350935,0.8443857975276007,0.011908048259033972
17699,JT-12,LIBS_XRF,4.5,0.312,51309.42006940994,69743.19699354998,0.19469138734693017,0.8171815781177406,0.012796474013068158
17700,JT-12,LIBS_XRF,4.5,0.312,56424.31255196523,71051.68947687681,0.2260769508411582,0.8340169885857179,0.0023143834711763216
17701,JT-12,LIBS_XRF,4.5,0.312,46529.54609163332,76456.27004639906,0.23306201098970877,0.8246922140512778,0.011757068738287526
17702,JT-12,LIBS_XRF,4.5,0.312,42900.02549293611,74349.81337536582,0.2268105829735283,0.8272031700050252,0.015902066551937447
17703,JT-12,LIBS_XRF,4.5,0.312,48375.204858168414,74739.58848349383,0.19714248833132614,0.8182718798908322,0.0023749361073764886
17704,JT-12,LIBS_XRF,4.5,0.312,46943.78311612574,64098.084290085935,0.19474057487999483,0.80969022967817,0.001700262879928248
17705,JT-12,LIBS_XRF,4.5,0.312,36954.55088625937,72587.18810770215,0.21613198394957767,0.7953271073315811,0.006140539139279719
17706,JT-12,LIBS_XRF,4.5,0.312,46813.48232698646,72804.28888472806,0.19833770098905293,0.8410925078668426,3.659711389117147e-4
17707,JT-12,LIBS_XRF,4.5,0.312,54178.69429876629,72135.0414495751,0.13069076612761654,0.8265206190087392,0.006238503696444819
17708,JT-12,LIBS_XRF,4.5,0.312,48982.1302011997,79293.87532715962,0.2188621942315737,0.8083225040102748,0.010663184012088793
17709,JT-12,LIBS_XRF,4.5,0.312,51820.70209511115,73811.26551660523,0.19402126293808902,0.8141868793690615,0.0067840027850915455
17710,JT-12,LIBS_XRF,4.5,0.312,52053.03584183941,75549.61911896669,0.262005576113943,0.8004346687405637,0.0025339041968564964
17711,JT-12,LIBS_XRF,4.5,0.312,48721.159932907656,74442.78463648367,0.18704078140872102,0.8166051766448471,2.807353339402544e-4
17712,JT-12,LIBS_XRF,4.5,0.312,47716.93019559753,77002.1999106489,0.2363489519679358,0.8264285472995052,0.007986376910635702
17713,JT-12,LIBS_XRF,4.5,0.312,51835.84900406346,73937.76707286897,0.1741551533655359,0.8175083904246202,0.007289681112194589
17714,JT-12,LIBS_XRF,4.5,0.312,54508.96979442921,70257.42760381105,0.2506591775213091,0.8292255539805035,0.00759097438694671
17715,JT-12,LIBS_XRF,4.5,0.312,56135.49140618871,71035.68431693433,0.1985422822173128,0.8179479532387761,0.0012381497189361051
17716,JT-12,LIBS_XRF,4.5,0.312,53167.46999029154,72887.4676998361,0.1777548562713498,0.8016691795364209,0.010528885712131899
17717,JT-12,LIBS_XRF,4.5,0.312,49629.437495516155,78218.75808172107,0.17036574020290784,0.8343725922565353,0.004265048459032512
17718,JT-12,LIBS_XRF,4.5,0.312,50289.104268365336,73935.17671098087,0.21100804782755478,0.8026190231091709,0.009531288637091469
17719,JT-12,LIBS_XRF,4.5,0.312,39188.258912078774,68337.516382873,0.24079431673073423,0.8225369823659197,0.013037495447131248
17720,JT-12,LIBS_XRF,4.5,0.312,40251.98846359322,73504.80993938721,0.22271255404722673,0.795636634050029,0.002414336211014177
17721,JT-12,LIBS_XRF,4.5,0.312,54650.4509788984,72589.5397250128,0.15061021749479808,0.7997169066222581,0.007426308974116624
17722,JT-12,LIBS_XRF,4.5,0.312,50325.55941512513,62894.2853080107,0.2546200473158312,0.8135227896705008,0.0041670834690583376
17723,JT-12,LIBS_XRF,4.5,0.312,51891.69486862366,63754.463238374316,0.21927511255924664,0.8202996026318442,0.004266649428939872
17724,JT-12,LIBS_XRF,4.5,0.312,36921.4673698924,65398.102341699356,0.22265238102962223,0.7976729717964519,6.84049143028817e-4
17725,JT-12,LIBS_XRF,4.5,0.312,44837.40269961985,65771.92371143991,0.2216461466195092,0.8315120801208097,0.002715387892998139
17726,JT-12,LIBS_XRF,4.5,0.312,39020.882489957665,71586.98141741312,0.21163217083200594,0.8082686897292992,0.0033951603731162266
17727,JT-12,LIBS_XRF,4.5,0.312,55847.66310808536,68739.46551406867,0.24102243202749976,0.8364905379792372,0.0027983161821829457
17728,JT-12,LIBS_XRF,4.5,0.312,54840.36909531796,79604.72151100409,0.22972773732425328,0.8393238227008025,0.0032193520832864337
17729,JT-12,LIBS_XRF,4.5,0.312,47629.41305519791,73063.774563629,0.2011957000785964,0.7996594560073771,0.005518631490040539
17730,JT-12,LIBS_XRF,4.5,0.312,60932.176709571235,72762.21140807416,0.19499037425452578,0.8370368494634786,0.009874880331616025
17731,JT-12,LIBS_XRF,4.5,0.312,48621.85652555932,70251.28601633004,0.2305724320723631,0.8527563124848632,0.029307781049053842
17732,JT-12,LIBS_XRF,4.5,0.312,52751.82463763893,65570.37063261436,0.21182056303394942,0.7985720185015867,0.0015132106331522638
17733,JT-12,LIBS_XRF,4.5,0.312,54380.59922447776,71983.95335122591,0.18651023791020896,0.8039621187037548,0.011630879514596577
17734,JT-12,LIBS_XRF,4.5,0.312,56770.228443557644,69894.051770389,0.19350391778683962,0.8231096445042927,0.0038657893564349433
17735,JT-12,LIBS_XRF,4.5,0.312,48579.33656781824,69037.75671503434,0.2091149164955704,0.8249194975952331,0.010776798519936653
17736,JT-12,LIBS_XRF,4.5,0.312,59043.49269543811,71691.31880997929,0.24432674340414479,0.8134000958028738,0.013817475698141232
17737,JT-12,LIBS_XRF,4.5,0.312,46383.97738982728,71667.5693691917,0.22284039265424482,0.8297804674627682,0.006974258912248865
17738,JT-12,LIBS_XRF,4.5,0.312,57366.624361751725,78877.91061544881,0.19583541030560425,0.8427185967607289,0.005499576605454668
17739,JT-12,LIBS_XRF,4.5,0.312,43658.60261658358,75275.11311876838,0.27310328289750174,0.8060570576843307,0.006852971957063453
17740,JT-12,LIBS_XRF,4.5,0.312,46307.023319120046,68776.24007791771,0.2155761599096883,0.804689304082665,0.005329013331472412
17741,JT-12,LIBS_XRF,4.5,0.312,53320.19986348082,71174.61240056944,0.17560261963197288,0.7587837605998228,0.0014663954318551164
17742,JT-12,LIBS_XRF,4.5,0.312,51046.52109861448,71413.15349580742,0.2215700016928428,0.8254520267779922,0.003919326874554356
17743,JT-12,LIBS_XRF,4.5,0.312,51621.845772673056,76033.92159297083,0.20939172225221575,0.8210239448631101,0.012442328030146789
17744,JT-12,LIBS_XRF,4.5,0.312,61354.56245959701,72219.5155777194,0.19381771982014584,0.8301484017198647,0.0018707025780284557
17745,JT-12,LIBS_XRF,4.5,0.312,42611.57831569009,75368.41311825674,0.2461006630435616,0.8169649998556394,0.009015876500314626
17746,JT-12,LIBS_XRF,4.5,0.312,47158.86534465319,66922.9276669049,0.25109021491537037,0.8034800600773285,0.0066757309185019814
17747,JT-12,LIBS_XRF,4.5,0.312,52733.85811295029,76679.79734199315,0.23092351294943883,0.8281726249740055,0.009540575402229516
17748,JT-12,LIBS_XRF,4.5,0.312,43622.29091857041,69508.82090438758,0.20888075575119444,0.8078935974197506,0.004864142671908715
